"time_stamp","row_id","nr_validation_vv","1_battv_avg","2_ptemp_c_avg","3_airtc_avg","4_rh","5_ghi_wm2_avg","6_ghi_kwh_tot","7_gpoa_wm2_avg","8_gpoa_kwh_tot","9_v_dc_ucy2_07_avg","10_i_dc_ucy2_07_avg","11_p_ac_ucy2_07_avg","12_e_ac_ucy2_07_tot","13_p_dc_ucy2_07_avg","14_e_dc_ucy2_07_tot","15_tmod_ucy2_07_avg"
"2019-02-18 16:00:00",26036,0,12.11,23.57,16.37,47.19,305.2,0.1526133,451.9,0.2259673,144.7,3.222,416.9,0.2084412,466,0.2330062,24.41
"2019-02-18 16:30:00",26037,0,12.11,22.58,15.63,49.17,187.8,0.09391861,298,0.1489843,146.3,2.019,258.1,0.1290462,295.2,0.1475956,20.2
"2019-02-18 17:00:00",26038,0,12.11,21.54,15.03,53.75,92.3,0.04616552,161,0.08047561,147.6,0.932,106.2,0.05310487,136.6,0.06827551,16.68
"2019-02-18 17:30:00",26039,0,12.11,20.37,14,61.53,18.9,0.00945069,25.8,0.01289999,137,0.113,1.219,0.0006093432,15.34,0.007669005,12.86
"2019-02-18 18:00:00",26040,0,12.11,19.08,13.13,64.27,0.609,0.000304507,0.016,0.000008002188,34.36,0.005,0.901,0.00045066,0.38,0.0001898653,10.81
"2019-02-18 18:30:00",26041,0,12.11,17.95,12.01,69.66,0,0,0,0,1.967,0,0.857,0.0004284444,0,0,8.82
"2019-02-18 19:00:00",26042,0,12.11,16.9,11.14,66.8,0,0,0,0,1.552,0,0.882,0.0004412002,0,0,7.88
"2019-02-18 19:30:00",26043,0,12.11,16.03,10.84,68.92,0,0,0,0,1.71,0,0.629,0.0003143823,0,0,7.951
"2019-02-18 20:00:00",26044,0,12.11,15.38,10.24,71.66,0,0,0,0,1.762,0,1.004,0.0005017779,0,0,7.322
"2019-02-18 20:30:00",26045,0,12.11,14.76,9.5,68.7,0,0,0,0,1.828,0,1.105,0.0005525913,0,0,6.949
"2019-02-18 21:00:00",26046,0,12.11,14.32,10.42,63.55,0,0,0,0,1.897,0,0.826,0.0004128556,0,0,8.15
"2019-02-18 21:30:00",26047,0,12.11,14.45,11.27,63.79,0,0,0,0,1.927,0,0.775,0.0003874491,0,0,9.27
"2019-02-18 22:00:00",26048,0,12.11,14.75,11.03,66.48,0,0,0,0,2.009,0,0.877,0.0004382621,0,0,8.52
"2019-02-18 22:30:00",26049,0,12.11,14.77,10.61,65.26,0,0,0,0,2.032,0,0.775,0.0003874491,0,0,7.779
"2019-02-18 23:00:00",26050,0,12.11,14.73,10.72,68.46,0,0,0,0,2.033,0,0.648,0.0003239328,0,0,8.35
"2019-02-18 23:30:00",26051,0,12.11,14.67,10.56,68.94,0,0,0,0,2.033,0,0.985,0.0004922509,0,0,8.22
"2019-02-19 00:30:00",26052,0,12.11,14.64,10.74,72.42,0,0,0,0,2.033,0,1.138,0.001121062,0,0,8.42
"2019-02-19 01:00:00",26053,0,12.11,14.66,10.81,73,0,0,0,0,2.033,0,1.353,0.000676448,0,0,8.3
"2019-02-19 01:30:00",26054,0,12.11,14.67,10.49,77.75,0,0,0,0,2.006,0,1.347,0.0006732722,0,0,7.852
"2019-02-19 02:00:00",26055,0,12.11,14.48,10.01,77.13,0,0,0,0,1.953,0,1.664,0.0008320628,0,0,7.017
"2019-02-19 02:30:00",26056,0,12.11,14.23,9.55,82.3,0,0,0,0,1.897,0,1.645,0.0008225354,0,0,6.828
"2019-02-19 03:00:00",26057,0,12.11,13.9,9.36,79.79,0,0,0,0,1.857,0,1.753,0.0008765241,0,0,6.78
"2019-02-19 03:30:00",26058,0,12.11,13.78,9.81,77.65,0,0,0,0,1.762,0,1.658,0.000828887,0,0,7.485
"2019-02-19 04:00:00",26059,0,12.11,13.8,9.64,77.95,0,0,0,0,1.683,0,1.626,0.0008130079,0,0,7.145
"2019-02-19 04:30:00",26060,0,12.11,13.62,8.11,86.1,0,0,0,0,1.465,0,1.651,0.0008257112,0,0,5.536
"2019-02-19 05:00:00",26061,0,12.11,12.96,6.584,87.7,0,0,0,0,1.309,0,1.677,0.0008384144,0,0,4.375
"2019-02-19 05:30:00",26062,0,12.11,12.27,7.886,77.11,0,0,0,0,1.034,0,1.664,0.0008320628,0,0,4.981
"2019-02-19 06:00:00",26063,0,12.11,12.18,8.15,81.2,0,0,0,0,1.397,0,1.709,0.0008542935,0,0,5.118
"2019-02-19 06:30:00",26064,0,12.11,12.18,8.67,75.1,0.396,0.0001978135,0.108,0.00005398159,23.85,0.008,1.626,0.0008130079,0.382,0.0001909951,5.511
"2019-02-19 07:00:00",26065,0,12.11,12.54,9.71,78.53,20.18,0.01009106,18.49,0.009244134,125.7,0.147,2.02,0.001009908,17.03,0.008515315,6.861
"2019-02-19 07:30:00",26066,0,12.11,13.01,8.79,82.7,114.7,0.05734625,128.9,0.06443306,147,0.954,109.6,0.05480181,142.1,0.07103536,8.56
"2019-02-19 08:00:00",26067,0,12.11,13.74,11.1,72.8,232.8,0.1164041,274.7,0.1373253,149.5,2.048,266.7,0.1333365,305.8,0.1529102,15.26
"2019-02-19 08:30:00",26068,0,12.11,15.35,13.15,69.88,345.5,0.1727664,415.4,0.2076965,146.6,3.163,414.3,0.2071328,463.2,0.231621,20.91
"2019-02-19 09:00:00",26069,0,12.11,17.32,14.22,66.18,452.9,0.2264665,549.9,0.2749481,144.2,4.222,548.4,0.2741955,608.6,0.3043085,24.82
"2019-02-19 09:30:00",26070,0,12.11,19.1,15.4,56.89,545.2,0.272594,667.6,0.3337984,141.3,5.142,656.7,0.328337,726.3,0.3631281,28.6
"2019-02-19 10:00:00",26071,0,12.11,20.79,16.43,49.18,622.8,0.3114049,767.3,0.3836259,138.8,5.9,738.5,0.3692272,818,0.4092436,32
"2019-02-19 10:30:00",26072,0,12.11,22.23,17.03,43.88,685.1,0.3425396,850,0.4248695,137.2,6.504,806,0.4028458,892,0.4461758,33.8
"2019-02-19 11:00:00",26073,0,12.11,23.35,17.6,48.18,734.1,0.3670415,916,0.4581841,135.3,6.995,853,0.4264097,946,0.4732403,36.1
"2019-02-19 11:30:00",26074,0,12.1,24.41,18.46,42.62,761.7,0.3808387,955,0.4776568,133.1,7.278,876,0.4382499,969,0.4844645,39.71
"2019-02-19 12:00:00",26075,0,12.11,25.52,18.95,49.63,774.8,0.387407,978,0.4889988,132.7,7.433,888,0.4440741,986,0.4931043,40.08
"2019-02-19 12:30:00",26076,0,12.11,26.13,19.07,50.17,763.4,0.3817162,973,0.4863424,133,7.381,885,0.4422901,981,0.4905952,39.65
"2019-02-19 13:00:00",26077,0,12.11,26.54,19.25,47.65,739,0.3694864,952,0.4758059,133.2,7.213,867,0.4336065,961,0.4804479,39.67
"2019-02-19 13:30:00",26078,0,12.11,26.59,18.87,48.74,701,0.3504904,916,0.4580652,135.2,6.892,838,0.4191095,932,0.4659311,37.02
"2019-02-19 14:00:00",26079,0,12.11,26.27,18.57,51.36,643.2,0.3216098,854,0.4271168,136.8,6.393,788.2,0.3941243,874,0.4371806,35.08
"2019-02-19 14:30:00",26080,0,12.1,25.78,18.27,53.75,568.4,0.2842062,768.6,0.3843053,138.7,5.723,716.2,0.3581181,793.5,0.3967663,32.46
"2019-02-19 15:00:00",26081,0,12.11,25.17,18.02,57.34,483.3,0.2416468,669.2,0.334578,140.5,4.943,626.7,0.313349,694.5,0.3472532,30.32
"2019-02-19 15:30:00",26082,0,12.11,24.59,17.8,60.14,389.7,0.1948342,557.7,0.2788328,142.5,4.052,520.3,0.2601658,577.1,0.2885731,28.07
"2019-02-19 16:00:00",26083,0,12.1,23.96,17.3,59.05,291,0.1454979,432.6,0.2163063,144.1,3.074,396.3,0.198147,442.9,0.2214486,24.69
"2019-02-19 16:30:00",26084,0,12.1,23.24,16.75,63.76,189.2,0.09460671,292.7,0.1463431,145.2,1.988,250.5,0.1252604,288.6,0.1442997,21.62
"2019-02-19 17:00:00",26085,0,12.1,22.39,15.82,69.7,93.6,0.0468026,151,0.07551655,146.1,0.916,100.5,0.05023888,133.3,0.06664254,17.42
"2019-02-19 17:30:00",26086,0,12.11,21.21,14.81,76.4,21.27,0.010633,26.04,0.0130212,135.6,0.143,2.126,0.001063177,19.38,0.009690015,13.66
"2019-02-19 18:00:00",26087,0,12.11,19.97,13.93,79.3,0.889,0.0004445541,0.099,0.00004940327,42.13,0.006,1.676,0.0008378468,0.466,0.0002327956,11.66
"2019-02-19 18:30:00",26088,0,12.11,18.87,13.39,80.8,0,0,0,0,1.975,0,1.968,0.0009838353,0,0,10.78
"2019-02-19 19:00:00",26089,0,12.11,18.07,13.19,79.93,0,0,0,0,1.226,0,1.917,0.000958446,0,0,10.72
"2019-02-19 19:30:00",26090,0,12.11,17.57,13.13,80.3,0,0,0,0,1.406,0,1.784,0.000891802,0,0,10.9
"2019-02-19 20:00:00",26091,0,12.11,17.25,12.85,79.49,0,0,0,0,1.697,0,2.057,0.00102835,0,0,10.33
"2019-02-19 20:30:00",26092,0,12.11,16.98,12.67,78.74,0,0,0,0,1.763,0,1.746,0.0008730171,0,0,10.2
"2019-02-19 21:00:00",26093,0,12.11,16.71,12.26,80.9,0,0,0,0,1.882,0,1.702,0.0008508991,0,0,9.55
"2019-02-19 21:30:00",26094,0,12.11,16.34,11.59,81,0,0,0,0,2.005,0,1.594,0.00079707,0,0,8.84
"2019-02-19 22:00:00",26095,0,12.11,15.96,11.78,81.8,0,0,0,0,2.032,0,1.747,0.0008733472,0,0,9.12
"2019-02-19 22:30:00",26096,0,12.11,15.81,11.58,82.3,0,0,0,0,2.033,0,1.944,0.0009717985,0,0,8.76
"2019-02-19 23:00:00",26097,0,12.11,15.52,10.48,86,0,0,0,0,2.033,0,1.778,0.0008892274,0,0,7.154
"2019-02-19 23:30:00",26098,0,12.11,15.05,10.3,86.5,0,0,0,0,2.035,0,1.702,0.0008511177,0,0,7.39
"2019-02-20 00:00:00",26099,0,12.11,14.63,9.66,87.2,0,0,0,0,2.051,0,1.613,0.0008066563,0,0,6.906
"2019-02-20 00:30:00",26100,0,12.11,14.24,9.47,86.8,0,0,0,0,2.072,0,1.964,0.0009845018,0,0,6.69
"2019-02-20 01:00:00",26101,0,12.11,13.87,8.42,90.1,0,0,0,0,2.081,0,1.486,0.0007431401,0,0,5.733
"2019-02-20 01:30:00",26102,0,12.11,13.35,7.871,91.3,0,0,0,0,2.071,0,1.435,0.0007177335,0,0,5.333
"2019-02-20 02:00:00",26103,0,12.11,12.87,7.752,91.5,0,0,0,0,2.041,0,1.562,0.0007812498,0,0,5.309
"2019-02-20 02:30:00",26104,0,12.11,12.52,7.612,91.2,0,0,0,0,2.033,0,1.753,0.0008765241,0,0,5.172
"2019-02-20 03:00:00",26105,0,12.11,12.28,7.547,91.5,0,0,0,0,2.033,0,1.728,0.0008638209,0,0,5.212
"2019-02-20 03:30:00",26106,0,12.11,12.1,7.134,92.5,0,0,0,0,2.013,0,1.594,0.0007971288,0,0,4.411
"2019-02-20 04:00:00",26107,0,12.11,11.84,7.087,89.8,0,0,0,0,1.903,0,1.874,0.0009368646,0,0,4.808
"2019-02-20 04:30:00",26108,0,12.11,11.71,6.987,91.3,0,0,0,0,1.784,0,1.518,0.0007590191,0,0,4.185
"2019-02-20 05:00:00",26109,0,12.11,11.63,7.569,86.8,0,0,0,0,1.712,0,1.677,0.0008384144,0,0,4.932
"2019-02-20 05:30:00",26110,0,12.11,11.61,6.726,92.4,0,0,0,0,1.431,0,1.582,0.0007907772,0,0,4.129
"2019-02-20 06:00:00",26111,0,12.11,11.47,6.913,90.4,0,0,0,0,1.724,0,1.48,0.0007399642,0,0,4.201
"2019-02-20 06:30:00",26112,0,12.11,11.37,6.97,89.6,0.75,0.0003749316,0.104,0.00005189539,29.47,0.009,1.74,0.0008701725,0.469,0.0002344523,4.256
"2019-02-20 07:00:00",26113,0,12.11,11.42,7.773,87.8,20.98,0.01048851,19.33,0.009666862,125.4,0.154,2.268,0.001133765,18.06,0.009031054,5.325
"2019-02-20 07:30:00",26114,0,12.11,11.94,9.38,86.5,108.7,0.05436321,128.1,0.06403853,145.1,0.944,107.4,0.05369028,139.3,0.0696625,8.9
"2019-02-20 08:00:00",26115,0,12.11,13.08,11.66,78.33,250.8,0.1254214,266.8,0.1333833,149.8,2.056,268.9,0.1344385,307.9,0.153938,14.25
"2019-02-20 08:30:00",26116,0,12.11,14.88,13.46,66.68,345.2,0.1725862,404,0.2019822,147.4,3.124,411.3,0.2056338,460,0.2300131,19.57
"2019-02-20 09:00:00",26117,0,12.11,17.08,14.21,63.8,428.7,0.2143661,536.1,0.2680691,143.5,4.152,536.2,0.2680963,595.6,0.2978176,26.5
"2019-02-20 09:30:00",26118,0,12.11,19.07,14.76,60.71,536.7,0.2683571,651.5,0.3257319,140.8,5.049,642.6,0.3213159,710.6,0.3553053,29.91
"2019-02-20 10:00:00",26119,0,12.11,20.72,15.94,53.82,611.2,0.305593,746.7,0.3733592,138.1,5.786,721.9,0.360944,798.9,0.3994592,33.84
"2019-02-20 10:30:00",26120,0,12.11,22.25,16.79,51.69,673.3,0.3366348,829,0.414448,136,6.407,786,0.3929979,871,0.4355763,36.72
"2019-02-20 11:00:00",26121,0,12.1,23.56,17.8,45.38,726.9,0.3634258,901,0.4506663,132.9,6.963,834,0.4169599,925,0.4625266,42.27
"2019-02-20 11:30:00",26122,0,12.11,24.91,18.35,45.85,709.1,0.3545328,881,0.4404416,131.5,6.757,797.8,0.3989109,887,0.4433264,45.34
"2019-02-20 12:00:00",26123,0,12.11,26.01,19.69,40.08,832,0.4157624,1018,0.5090758,128.9,7.828,907,0.4535909,1008,0.5039671,47.94
"2019-02-20 12:30:00",26124,0,12.11,27.02,20.24,42.74,748.6,0.3743034,890,0.4451911,129.2,6.896,799,0.3995095,889,0.444539,49.54
"2019-02-20 13:00:00",26125,0,12.11,27.34,18.58,47.58,431.6,0.2157756,524.8,0.2623858,137.5,4.019,489.9,0.2449616,549.4,0.2746986,35.45
"2019-02-20 13:30:00",26126,0,12.11,26.6,18.51,48.06,327.6,0.1638062,384.9,0.1924384,137.7,2.912,349.6,0.1748235,395.4,0.1976792,35.68
"2019-02-20 14:00:00",26127,0,12.11,25.61,18.01,49.6,309.4,0.1547187,359.5,0.1797317,141.4,2.694,336.3,0.1681252,381.8,0.1909126,28.55
"2019-02-20 14:30:00",26128,0,12.11,24.8,17.74,52.78,322.3,0.1611611,372.5,0.1862268,140.1,2.825,351,0.1754863,397,0.1984771,29.56
"2019-02-20 15:00:00",26129,0,12.1,24.33,17.63,51.41,143.3,0.07164934,132.6,0.06631739,138.7,1.032,116.5,0.05825132,143.5,0.07173237,25.02
"2019-02-20 15:30:00",26130,0,12.1,23.65,16.68,65.67,112.2,0.05612098,112.2,0.05608445,139.7,0.873,94.7,0.04736761,122.1,0.06107209,20.27
"2019-02-20 16:00:00",26131,0,12.1,22.77,16.13,63.96,61.98,0.03099151,55.7,0.02785132,135.7,0.432,23.66,0.01183043,59.09,0.02954613,18.86
"2019-02-20 16:30:00",26132,0,12.11,21.97,14.67,88.7,17.83,0.008916073,10.2,0.005098388,114.5,0.098,1.473,0.0007362895,10.42,0.005207739,14.79
"2019-02-20 17:00:00",26133,0,12.11,20.31,11.47,94.8,15.01,0.007507331,11.53,0.005764796,112.8,0.094,1.682,0.0008410205,9.81,0.004905384,11.47
"2019-02-20 17:30:00",26134,0,12.11,18.64,11.45,95.3,7.226,0.003612868,6.316,0.003157823,145.8,0.011,1.523,0.000761679,1.573,0.0007864999,11.72
"2019-02-20 18:00:00",26135,0,12.11,17.8,11.51,95,0.958,0.0004789875,0.707,0.0003535715,30.71,0.004,1.504,0.0007521579,0.335,0.0001672714,11.41
"2019-02-20 18:30:00",26136,0,12.11,17.25,11.73,91.7,0.032,0.00001588311,0.688,0.0003438704,1.876,0,1.473,0.0007363415,0,0,11.2
"2019-02-20 19:00:00",26137,0,12.11,16.98,12.16,84.7,0.558,0.0002791008,1.765,0.0008826838,1.355,0,1.53,0.0007650647,0,0,11.11
"2019-02-20 19:30:00",26138,0,12.11,16.84,11.87,90.1,0.062,0.00003120225,0.052,0.00002610641,1.35,0,1.524,0.0007619677,0,0,10.8
"2019-02-20 20:00:00",26139,0,12.11,16.63,11.25,93.1,0,0,0,0,1.376,0,1.384,0.000692197,0,0,10.28
"2019-02-20 20:30:00",26140,0,12.11,16.39,11.03,94.3,0,0,0,0,1.416,0,1.969,0.0009844363,0,0,9.9
"2019-02-20 21:00:00",26141,0,12.11,16.17,10.75,93.7,0,0,0,0,1.298,0,1.474,0.0007367803,0,0,9.2
"2019-02-20 21:30:00",26142,0,12.11,15.82,10.11,94.7,0,0,0,0,1.379,0,1.505,0.0007526674,0,0,8.04
"2019-02-20 22:00:00",26143,0,12.11,15.32,9.53,95.1,0,0,0,0,1.688,0,1.448,0.0007240851,0,0,7.55
"2019-02-20 22:30:00",26144,0,12.11,14.83,9.09,95.6,0,0,0,0,1.409,0,1.512,0.0007558433,0,0,7.27
"2019-02-20 23:00:00",26145,0,12.11,14.48,9.08,96,0,0,0,0,1.559,0,1.334,0.0006669206,0,0,7.713
"2019-02-20 23:30:00",26146,0,12.11,14.23,8.96,96.8,0,0,0,0,1.651,0,1.537,0.0007685465,0,0,7.552
"2019-02-21 00:00:00",26147,0,12.11,14.05,8.84,96.2,0,0,0,0,1.981,0,1.486,0.0007431401,0,0,7.44
"2019-02-21 00:30:00",26148,0,12.11,13.9,8.45,97,0,0,0,0,1.736,0,1.698,0.0008511177,0,0,7.368
"2019-02-21 01:00:00",26149,0,12.11,13.77,8.57,97.7,0,0,0,0,1.695,0,1.543,0.0007717223,0,0,7.656
"2019-02-21 01:30:00",26150,0,12.11,13.74,8.68,97.1,0,0,0,0,1.704,0,1.62,0.0008098321,0,0,8.05
"2019-02-21 02:00:00",26151,0,12.11,13.76,8.35,97.5,0,0,0,0,1.796,0,1.55,0.0007748982,0,0,7.168
"2019-02-21 02:30:00",26152,0,12.11,13.66,8.37,97.5,0,0,0,0,1.817,0,1.575,0.0007876014,0,0,7.488
"2019-02-21 03:00:00",26153,0,12.11,13.53,8.39,97.5,0,0,0,0,1.933,0,1.632,0.0008161837,0,0,6.946
"2019-02-21 03:30:00",26154,0,12.11,13.42,8.43,95.1,0,0,0,0,1.778,0,1.626,0.0008130079,0,0,7.246
"2019-02-21 04:00:00",26155,0,12.11,13.36,8.18,95.8,0,0,0,0,1.718,0,1.524,0.0007621949,0,0,7.071
"2019-02-21 04:30:00",26156,0,12.11,13.23,8.31,95.6,0,0,0,0,1.683,0,1.766,0.0008828758,0,0,7.156
"2019-02-21 05:00:00",26157,0,12.11,13.26,8.69,93.8,0,0,0,0,1.647,0,1.569,0.0007844256,0,0,7.613
"2019-02-21 05:30:00",26158,0,12.11,13.28,8.16,93.9,0,0,0,0,1.475,0,1.327,0.0006637448,0,0,5.816
"2019-02-21 06:00:00",26159,0,12.11,12.94,7.245,94.2,0,0,0,0,1.781,0,1.48,0.0007399642,0,0,4.488
"2019-02-21 06:30:00",26160,0,12.11,12.45,6.704,96.5,0.612,0.0003062234,0.242,0.0001208477,22.88,0.008,1.455,0.000727261,0.374,0.0001870316,4.394
"2019-02-21 07:00:00",26161,0,12.11,12.1,7.113,96,16.41,0.008204917,15.64,0.007818698,125.9,0.114,1.969,0.0009845018,13.17,0.006585331,5.495
"2019-02-21 07:30:00",26162,0,12.11,12.07,7.464,96.7,77.88,0.0389422,95.3,0.04766683,144.5,0.709,72.95,0.03647738,104.5,0.05227346,7.316
"2019-02-21 08:00:00",26163,0,12.11,12.61,9.04,94,188.5,0.09426109,217.6,0.1087891,149.5,1.62,207.6,0.1038046,243.2,0.1215982,11.38
"2019-02-21 08:30:00",26164,0,12.11,13.98,11.73,86.4,337.7,0.1688683,373.7,0.186865,147.6,2.871,377.5,0.1887576,424.1,0.2120343,18.23
"2019-02-21 09:00:00",26165,0,12.11,16.18,14.27,65.17,447.3,0.2236414,534.6,0.2673206,143.3,4.167,536.6,0.2682781,596.4,0.2982007,26.39
"2019-02-21 09:30:00",26166,0,12.11,18.65,16.22,61.91,543.3,0.2716636,656.3,0.3281319,138.2,5.167,645.9,0.322938,713.5,0.3567719,35.5
"2019-02-21 10:00:00",26167,0,12.11,20.9,17.05,55.8,621.9,0.3109505,754.7,0.3773594,135.4,5.942,725.9,0.3629344,804,0.4019805,39.73
"2019-02-21 10:30:00",26168,0,12.11,22.48,17.46,53.53,704.8,0.3523755,857,0.4286946,132.7,6.707,803,0.4012716,890,0.444982,43.82
"2019-02-21 11:00:00",26169,0,12.1,23.63,16.89,58.1,501.9,0.2509629,536.7,0.268331,137.1,4.188,508.7,0.2543377,568,0.2840016,38.03
"2019-02-21 11:30:00",26170,0,12.1,23.73,16.62,55.3,404.3,0.2021582,451.5,0.2257698,140.4,3.513,433.7,0.2168404,488.2,0.2441012,30.16
"2019-02-21 12:00:00",26171,0,12.1,23.6,16.96,48.52,484.9,0.2424499,562.3,0.2811545,138.3,4.332,533.1,0.2665291,596.1,0.2980378,35.14
"2019-02-21 12:30:00",26172,0,12.1,24.07,17.69,50.19,842,0.4209041,1022,0.5108737,129.9,7.82,914,0.456954,1015,0.5075752,47.03
"2019-02-21 13:00:00",26173,0,12.11,25.15,17.89,64.02,567.5,0.2837605,611.9,0.305946,135.9,4.703,567.1,0.2835548,631.9,0.315941,39.39
"2019-02-21 13:30:00",26174,0,12.1,24.43,15.24,67.98,290,0.1450102,294.9,0.1474581,143.8,2.232,280.4,0.1402039,320.4,0.1602142,24.32
"2019-02-21 14:00:00",26175,0,12.1,22.57,14.29,76.72,261.4,0.1307141,267.6,0.1338049,145.5,2.028,258,0.1289918,295,0.1475155,21.25
"2019-02-21 14:30:00",26176,0,12.11,21.11,13.85,70.6,376.3,0.1881514,477.3,0.2386294,143.9,3.597,463.7,0.2318737,518.4,0.2592059,23.8
"2019-02-21 15:00:00",26177,0,12.11,20.49,14.18,68.08,450.5,0.225274,618.8,0.3094047,141.9,4.631,590.2,0.2950935,656.9,0.3284628,28.93
"2019-02-21 15:30:00",26178,0,12.11,20.52,14.63,63.44,379.7,0.1898431,538,0.2690096,142.8,3.984,511.8,0.2559051,568.7,0.2843666,28.53
"2019-02-21 16:00:00",26179,0,12.11,20.87,15.32,62.14,306.1,0.1530705,449,0.2244903,143.3,3.281,421.1,0.2105725,469.9,0.2349253,27.19
"2019-02-21 16:30:00",26180,0,12.11,21.09,14.94,65.25,152.2,0.07611309,222.5,0.1112532,142.7,1.594,194.5,0.09722832,229.1,0.1145653,22.02
"2019-02-21 17:00:00",26181,0,12.11,20.53,13.31,75.72,24.5,0.01225071,21.09,0.01054361,119.2,0.173,1.726,0.0008632361,21.23,0.01061707,13.05
"2019-02-21 17:30:00",26182,0,12.11,19.28,11.82,83.1,10.08,0.005038721,6.816,0.003408012,140.6,0.03,1.39,0.0006950321,3.493,0.001746721,9.74
"2019-02-21 18:00:00",26183,0,12.11,17.88,10.45,87.4,0.896,0.000447756,0.028,0.00001391896,43.97,0.006,1.409,0.000704553,0.51,0.0002548449,8.04
"2019-02-21 18:30:00",26184,0,12.11,16.47,9.42,91.1,0,0,0,0,2.109,0,1.276,0.0006380759,0,0,7.2
"2019-02-21 19:00:00",26185,0,12.11,15.36,8.93,92.3,0,0,0,0,1.004,0,1.601,0.0008002943,0,0,6.719
"2019-02-21 19:30:00",26186,0,12.11,14.48,8.36,92.4,0,0,0,0,0.908,0,1.156,0.0005779978,0,0,6.142
"2019-02-21 20:00:00",26187,0,12.11,13.83,8.42,92.7,0,0,0,0,0.863,0,1.207,0.0006034043,0,0,6.107
"2019-02-21 20:30:00",26188,0,12.11,13.38,7.85,93.6,0,0,0,0,0.895,0,1.569,0.0007844256,0,0,5.526
"2019-02-21 21:00:00",26189,0,12.11,12.95,7.363,94.1,0,0,0,0,0.98,0,1.296,0.0006478656,0,0,5.096
"2019-02-21 21:30:00",26190,0,12.11,12.53,6.794,95,0,0,0,0,1.114,0,1.423,0.0007113819,0,0,4.419
"2019-02-21 22:00:00",26191,0,12.11,12.1,6.489,95,0,0,0,0,1.257,0,1.251,0.000625635,0,0,4.181
"2019-02-21 22:30:00",26192,0,12.11,11.7,6.275,95,0,0,0,0,1.362,0,1.378,0.0006891512,0,0,3.952
"2019-02-21 23:00:00",26193,0,12.11,11.43,6.176,96,0,0,0,0,1.507,0,1.48,0.0007399642,0,0,3.884
"2019-02-21 23:30:00",26194,0,12.11,11.23,6.198,95,0,0,0,0,1.65,0,1.137,0.0005684703,0,0,4.276
"2019-02-22 00:00:00",26195,0,12.11,11.08,5.768,95.9,0,0,0,0,1.755,0,1.258,0.0006288108,0,0,3.574
"2019-02-22 00:30:00",26196,0,12.11,10.9,5.971,95.8,0,0,0,0,1.762,0,1.248,0.000625635,0,0,3.776
"2019-02-22 01:00:00",26197,0,12.11,10.76,5.572,95.9,0,0,0,0,1.762,0,1.41,0.0007050303,0,0,3.491
"2019-02-22 01:30:00",26198,0,12.11,10.61,5.614,95.6,0,0,0,0,1.762,0,1.531,0.0007653786,0,0,3.373
"2019-02-22 02:00:00",26199,0,12.11,10.48,5.204,96.6,0,0,0,0,1.762,0,1.429,0.0007146093,0,0,2.894
"2019-02-22 02:30:00",26200,0,12.11,10.31,4.72,96.2,0,0,0,0,1.762,0,1.493,0.0007464432,0,0,2.598
"2019-02-22 03:00:00",26201,0,12.11,10.1,4.988,96.5,0,0,0,0,1.762,0,1.607,0.0008037096,0,0,3.161
"2019-02-22 03:30:00",26202,0,12.11,9.98,4.629,97.9,0,0,0,0,1.762,0,1.766,0.0008831633,0,0,2.754
"2019-02-22 04:00:00",26203,0,12.11,9.82,4.544,97.3,0,0,0,0,1.762,0,1.824,0.0009117678,0,0,2.624
"2019-02-22 04:30:00",26204,0,12.11,9.68,4.336,97.6,0,0,0,0,1.756,0,1.563,0.0007815438,0,0,2.656
"2019-02-22 05:00:00",26205,0,12.11,9.56,4.522,98.5,0,0,0,0,1.651,0,1.887,0.0009436064,0,0,2.723
"2019-02-22 05:30:00",26206,0,12.11,9.58,5.401,97.2,0,0,0,0,1.556,0,1.925,0.0009626456,0,0,3.519
"2019-02-22 06:00:00",26207,0,12.11,9.75,5.315,98.2,0,0,0,0,2.041,0,1.811,0.0009054582,0,0,3.422
"2019-02-22 06:30:00",26208,0,12.11,9.87,5.168,97.4,1.228,0.0006137961,0.47,0.0002348121,36.44,0.009,1.804,0.0009022443,0.565,0.0002824253,3.118
"2019-02-22 07:00:00",26209,0,12.11,9.92,4.892,98.2,22.62,0.01130924,21.43,0.01071566,125.5,0.161,2.529,0.001264412,19.06,0.009531715,3.169
"2019-02-22 07:30:00",26210,0,12.11,10.14,6.021,98.1,123.4,0.06168142,139.4,0.06970751,149.5,0.929,101.6,0.05078148,139.8,0.06988461,6.742
"2019-02-22 08:00:00",26211,0,12.11,11.09,8.5,91.7,252.8,0.1264004,292.8,0.1464038,150.9,2.151,285.1,0.1425419,324.3,0.1621551,12.32
"2019-02-22 08:30:00",26212,0,12.11,13,12.13,77.13,356.9,0.1784477,418.5,0.2092749,147.1,3.197,420.5,0.2102392,469.7,0.2348689,20.01
"2019-02-22 09:00:00",26213,0,12.11,15.57,14.87,64.97,456.3,0.2281252,540.6,0.2702755,142,4.218,539.6,0.269814,598.6,0.2992973,28.34
"2019-02-22 09:30:00",26214,0,12.11,18.42,16.31,60.72,555.8,0.2778758,661.2,0.3305947,137.9,5.199,647.5,0.3237354,716.6,0.358302,36.25
"2019-02-22 10:00:00",26215,0,12.11,20.84,16.68,63.06,588.9,0.2944361,704.9,0.3524561,135.1,5.521,673.1,0.3365365,746.9,0.3734588,39.93
