Datetime,Tamb,RH,GHI,POA,Pac,Pdc,Tmod
1/9/22 10:30,21.65,70.12,0.491,0.686,0.644,0.71,35.34
1/9/22 11:00,22.88,67.74,0.536,0.747,0.693,0.764,38.76
1/9/22 11:30,23.92,64.65,0.544,0.76,0.7,0.773,38.28
1/9/22 12:00,24.55,65.39,0.468,0.614,0.563,0.624,35.7
1/9/22 12:30,24.79,51.04,0.447,0.565,0.527,0.584,33.19
1/9/22 13:00,25.01,54.24,0.455,0.623,0.577,0.639,34.03
1/9/22 13:30,25.12,50.6,0.49,0.722,0.66,0.73,34.69
1/9/22 14:00,25.01,50.53,0.422,0.625,0.577,0.638,32.1
1/9/22 14:30,24.77,53.8,0.344,0.519,0.473,0.525,30.9
1/9/22 15:00,24.53,51.76,0.334,0.494,0.45,0.5,29.7
1/9/22 15:30,24.32,58.78,0.215,0.349,0.304,0.343,26.97
1/9/22 16:00,23.68,66.91,0.085,0.13,0.084,0.113,21.05
1/9/22 16:30,22.46,77.76,0.017,0.014,0.003,0.011,14.23
1/9/22 17:00,21.08,80.4,0.007,0.007,0.003,0.003,12.55
1/9/22 17:30,19.98,78.12,0,0,0.003,0,12.42
1/9/22 18:00,19.25,77.24,0,0.001,0.003,0,12.74
1/9/22 18:30,18.9,73.46,0,0.001,0.003,0,13.26
1/9/22 19:00,18.77,73.39,0,0,0.003,0,13.61
1/9/22 19:30,18.69,65.51,0,0,0.003,0,12.57
1/9/22 20:00,18.38,62.37,0,0,0.003,0,10.92
1/9/22 20:30,17.87,61.69,0,0,0.002,0,10.41
1/9/22 21:00,17.62,66.74,0,0,0.002,0,11.09
1/9/22 21:30,17.53,51.05,0,0,0.002,0,11.3
1/9/22 22:00,17.45,55,0,0,0.002,0,10.97
1/9/22 22:30,17.18,60.26,0,0,0.002,0,10.84
1/9/22 23:00,16.98,65.93,0,0,0.002,0,9.87
1/9/22 23:30,16.57,59.32,0,0,0.001,0,9.07
1/10/22 0:00,16.3,63.21,0,0,0.002,0,9.26
1/10/22 0:30,16.04,57.54,0,0,0.002,0,8.04
1/10/22 1:00,15.86,50.17,0,0,0.002,0,10.45
1/10/22 1:30,16.23,55.36,0,0,0.002,0,11.81
1/10/22 2:00,16.5,61.16,0,0,0.002,0,11.17
1/10/22 2:30,16.53,67.92,0,0,0.002,0,11.18
1/10/22 3:00,16.41,75.56,0,0,0.002,0,10.54
1/10/22 3:30,16.14,74.88,0,0,0.002,0,10.23
1/10/22 4:00,15.91,78.5,0,0,0.002,0,10.3
1/10/22 4:30,15.76,83.5,0,0,0.002,0,10.15
1/10/22 5:00,15.63,82.5,0,0,0.002,0,9.84
1/10/22 5:30,15.44,83.1,0,0,0.002,0,9.56
1/10/22 6:00,15.26,81,0,0,0.002,0,9.44
1/10/22 6:30,15.32,82.4,0,0.001,0.002,0,10.16
1/10/22 7:00,15.6,82.9,0.001,0.001,0.002,0,10.9
1/10/22 7:30,15.89,82.5,0.003,0.003,0.002,0.001,10.68
1/10/22 8:00,16.01,83.4,0.004,0.003,0.002,0.001,10.39
1/10/22 8:30,15.96,85.3,0.007,0.005,0.002,0.002,10.18
1/10/22 9:00,15.85,86.4,0.007,0.006,0.002,0.002,10.17
1/10/22 9:30,15.74,87.4,0.009,0.007,0.002,0.002,10.11
1/10/22 10:00,15.65,87.8,0.014,0.012,0.002,0.006,10.3
1/10/22 10:30,15.6,88,0.023,0.018,0.002,0.016,10.42
1/10/22 11:00,15.56,88.4,0.014,0.013,0.002,0.008,10.18
1/10/22 11:30,15.51,88.7,0.013,0.011,0.002,0.005,10.38
1/10/22 12:00,15.51,90.7,0.019,0.017,0.002,0.013,10.46
1/10/22 12:30,15.51,92.2,0.018,0.016,0.002,0.015,10.59
1/10/22 13:00,15.53,93.1,0.172,0.188,0.173,0.208,13.42
1/10/22 13:30,15.81,93.2,0.173,0.169,0.156,0.185,15.65
1/10/22 14:00,16.37,89.5,0.128,0.124,0.117,0.143,15.56
1/10/22 14:30,16.87,92.6,0.186,0.205,0.196,0.228,16.08
1/10/22 15:00,17.2,90.8,0.183,0.24,0.223,0.257,18.62
1/10/22 15:30,17.47,89.6,0.099,0.102,0.077,0.109,15.89
1/10/22 16:00,17.43,89.9,0.065,0.066,0.033,0.07,14.15
1/10/22 16:30,17.38,89.5,0.031,0.029,0.003,0.028,13.09
1/10/22 17:00,17.19,89.3,0.005,0.004,0.002,0.001,11.69
1/10/22 17:30,16.94,88.9,0,0,0.002,0,11.09
1/10/22 18:00,16.72,89,0,0,0.002,0,10.27
1/10/22 18:30,16.42,89.3,0,0,0.002,0,10.27
1/10/22 19:00,16.15,89.6,0,0,0.002,0,10.06
1/10/22 19:30,15.93,89.9,0,0,0.002,0,10.21
1/10/22 20:00,15.74,90.7,0,0,0.002,0,9.48
1/10/22 20:30,15.62,92.5,0,0,0.002,0,9.92
1/10/22 21:00,15.64,93.1,0,0,0.002,0,10.25
1/10/22 21:30,15.69,93.2,0,0,0.002,0,10.26
1/10/22 22:00,15.72,93.2,0,0,0.002,0,10.15
1/10/22 22:30,15.74,93.4,0,0,0.002,0,10.02
1/10/22 23:00,15.72,93.3,0,0,0.002,0,9.77
1/10/22 23:30,15.65,93.7,0,0,0.002,0,9.26
1/11/22 0:00,15.43,93.7,0,0,0.002,0,8.81
1/11/22 0:30,15.15,93.7,0,0,0.002,0,7.972
1/11/22 1:00,14.87,94,0,0,0.002,0,7.549
1/11/22 1:30,14.63,93.9,0,0,0.002,0,8.18
1/11/22 2:00,14.56,94.1,0,0,0.002,0,8.98
1/11/22 2:30,14.62,94.1,0,0,0.002,0,9.24
1/11/22 3:00,14.66,93.8,0,0,0.002,0,8.06
1/11/22 3:30,14.44,94.2,0,0,0.002,0,7.468
1/11/22 4:00,14.18,94.2,0,0,0.001,0,7.866
1/11/22 4:30,14.08,94.1,0,0,0.002,0,8.05
1/11/22 5:00,14.03,94.6,0,0,0.002,0,7.905
1/11/22 5:30,13.99,94.6,0,0,0.002,0,8.37
1/11/22 6:00,14.05,94,0,0,0.002,0,7.118
1/11/22 6:30,13.87,94.5,0,0,0.002,0,6.451
1/11/22 7:00,13.64,94.6,0.004,0.003,0.002,0.001,7.08
1/11/22 7:30,13.7,95.2,0.049,0.052,0.026,0.055,9.91
1/11/22 8:00,14.3,94.7,0.03,0.029,0.006,0.03,10.8
1/11/22 8:30,14.87,94.7,0.102,0.099,0.08,0.11,11.69
1/11/22 9:00,15.58,94.3,0.116,0.113,0.102,0.129,14.35
1/11/22 9:30,16.46,94.3,0.086,0.082,0.062,0.094,13.35
1/11/22 10:00,17.12,94.1,0.151,0.152,0.147,0.175,15.26
1/11/22 10:30,17.91,95.1,0.313,0.356,0.36,0.404,19.2
1/11/22 11:00,19.37,75.6,0.481,0.59,0.556,0.615,34.67
1/11/22 11:30,20.68,69.82,0.249,0.253,0.242,0.277,23.45
1/11/22 12:00,20.69,66.45,0.259,0.247,0.242,0.276,21.01
1/11/22 12:30,20.6,63.11,0.222,0.203,0.195,0.226,20.58
1/11/22 13:00,20.44,62.7,0.114,0.106,0.093,0.119,17.99
1/11/22 13:30,20.27,62.97,0.102,0.091,0.077,0.101,17.45
1/11/22 14:00,20.14,59.15,0.151,0.139,0.13,0.158,16.91
1/11/22 14:30,20.15,55.88,0.17,0.158,0.144,0.174,18.64
1/11/22 15:00,20.2,58.13,0.114,0.101,0.087,0.111,17.57
1/11/22 15:30,20.11,55.53,0.09,0.083,0.068,0.09,16.64
1/11/22 16:00,19.87,53.69,0.054,0.053,0.012,0.055,15.64
1/11/22 16:30,19.53,53.69,0.029,0.031,0.003,0.026,14.66
1/11/22 17:00,19.18,54.04,0.004,0.003,0.003,0.001,13.64
1/11/22 17:30,18.84,55.68,0,0,0.003,0,13.32
1/11/22 18:00,18.59,55.13,0,0,0.003,0,13.18
1/11/22 18:30,18.41,55.75,0,0,0.003,0,13.09
1/11/22 19:00,18.24,62.06,0,0,0.002,0,12.63
1/11/22 19:30,17.85,63.6,0,0,0.002,0,11.59
1/11/22 20:00,17.42,65.86,0,0,0.002,0,11.34
1/11/22 20:30,17.15,65.11,0,0,0.002,0,11.41
1/11/22 21:00,16.98,63.89,0,0,0.002,0,11.45
1/11/22 21:30,16.96,62.38,0,0,0.002,0,11.64
1/11/22 22:00,17.08,63.74,0,0,0.002,0,11.51
1/11/22 22:30,17.08,69.27,0,0,0.002,0,11.14
1/11/22 23:00,16.91,73.17,0,0,0.002,0,10.59
1/11/22 23:30,16.66,74.54,0,0,0.002,0,10.34
1/12/22 0:00,16.58,58.43,0,0,0.002,0,11.66
1/12/22 0:30,17.06,58.87,0,0,0.003,0,12.43
1/12/22 1:00,17.49,58.21,0,0,0.003,0,12.73
1/12/22 1:30,17.8,57.39,0,0,0.002,0,13.21
1/12/22 2:00,18.05,60.12,0,0,0.003,0,13.12
1/12/22 2:30,18.15,60.05,0,0,0.002,0,12.76
1/12/22 3:00,18.14,63.63,0,0,0.003,0,12.44
1/12/22 3:30,18.01,65.51,0,0,0.003,0,12.15
1/12/22 4:00,17.88,67.62,0,0,0.003,0,11.88
1/12/22 4:30,17.73,71.45,0,0,0.002,0,11.54
1/12/22 5:00,17.54,72.61,0,0,0.002,0,11.25
1/12/22 5:30,17.39,70.09,0,0,0.002,0,11.79
1/12/22 6:00,17.51,61.86,0,0,0.003,0,13.14
1/12/22 6:30,18.06,64.42,0,0,0.003,0,13.65
1/12/22 7:00,18.46,62.64,0.002,0.001,0.003,0.001,13.48
1/12/22 7:30,18.7,57.66,0.011,0.012,0.003,0.005,13.91
1/12/22 8:00,18.93,47.49,0.034,0.035,0.003,0.035,15.05
1/12/22 8:30,19.12,48.24,0.082,0.092,0.067,0.1,16.26
1/12/22 9:00,19.32,47.69,0.113,0.109,0.091,0.117,16.35
1/12/22 9:30,19.57,44.89,0.181,0.196,0.187,0.22,18.81
1/12/22 10:00,20.1,43.25,0.213,0.226,0.22,0.253,21.44
1/12/22 10:30,20.77,38.82,0.315,0.359,0.349,0.393,23.17
1/12/22 11:00,21.8,44.27,0.421,0.482,0.468,0.519,28.73
1/12/22 11:30,22.75,49.73,0.244,0.242,0.23,0.264,24.87
1/12/22 12:00,23.02,50.2,0.222,0.21,0.196,0.228,21.91
1/12/22 12:30,22.81,50.55,0.186,0.176,0.166,0.195,20.87
1/12/22 13:00,22.61,53.41,0.172,0.158,0.144,0.173,20.25
1/12/22 13:30,22.47,53.82,0.159,0.149,0.136,0.164,19.85
1/12/22 14:00,22.29,51.26,0.156,0.143,0.128,0.156,19.45
1/12/22 14:30,22.1,50.75,0.118,0.106,0.089,0.114,18.66
1/12/22 15:00,21.93,50.82,0.107,0.099,0.079,0.105,18.66
1/12/22 15:30,21.84,53.38,0.089,0.082,0.062,0.086,18.07
1/12/22 16:00,21.59,67.53,0.067,0.063,0.026,0.066,16.38
1/12/22 16:30,20.76,71.16,0.031,0.028,0.003,0.028,14.23
1/12/22 17:00,19.66,73.55,0.004,0.003,0.002,0.001,13.33
1/12/22 17:30,18.75,78.88,0,0,0.002,0,12.37
1/12/22 18:00,17.96,85,0,0,0.002,0,11.59
1/12/22 18:30,17.42,86.2,0,0,0.002,0,10.86
1/12/22 19:00,17,86.8,0,0,0.002,0,9.49
1/12/22 19:30,16.41,87,0,0,0.002,0,8.91
1/12/22 20:00,15.89,88.2,0,0,0.002,0,8.36
1/12/22 20:30,15.42,88.4,0,0,0.002,0,7.762
1/12/22 21:00,14.97,89.1,0,0,0.001,0,7.156
1/12/22 21:30,14.54,88.9,0,0,0.001,0,7.009
1/12/22 22:00,14.19,90.4,0,0,0.001,0,6.487
1/12/22 22:30,13.8,90.5,0,0,0.001,0,6.708
1/12/22 23:00,13.55,92.3,0,0,0.001,0,6.909
1/12/22 23:30,13.4,93.3,0,0,0.001,0,6.767
1/13/22 0:00,13.3,93.1,0,0,0.002,0,6.775
1/13/22 0:30,13.22,93.6,0,0,0.002,0,6.349
1/13/22 1:00,13.05,93.3,0,0,0.002,0,6.545
1/13/22 1:30,12.89,93.6,0,0,0.001,0,6.306
1/13/22 2:00,12.87,93.9,0,0,0.001,0,6.992
1/13/22 2:30,13,93.8,0,0,0.002,0,7.226
1/13/22 3:00,13.09,93.9,0,0,0.001,0,7.493
1/13/22 3:30,13.14,93.7,0,0,0.001,0,6.879
1/13/22 4:00,13.12,94.2,0,0,0.001,0,6.25
1/13/22 4:30,13.1,94.4,0,0,0.002,0,6.663
1/13/22 5:00,13.13,94.1,0,0,0.002,0,7.359
1/13/22 5:30,13.15,94.1,0,0,0.002,0,6.603
1/13/22 6:00,13.08,94.1,0,0,0.001,0,6.162
1/13/22 6:30,12.91,94.3,0,0,0.002,0,6.01
1/13/22 7:00,12.76,94.2,0.001,0,0.002,0,6.303
1/13/22 7:30,12.7,94.6,0.015,0.014,0.002,0.008,6.501
1/13/22 8:00,12.74,94.6,0.05,0.051,0.01,0.052,7.661
1/13/22 8:30,13.13,95.4,0.153,0.203,0.198,0.23,11.12
1/13/22 9:00,14.29,94.2,0.343,0.477,0.476,0.528,20.91
1/13/22 9:30,16.24,92.3,0.395,0.559,0.552,0.607,27.64
1/13/22 10:00,18.29,79.36,0.483,0.679,0.655,0.723,35.47
1/13/22 10:30,20.02,73.14,0.545,0.761,0.721,0.794,38.61
1/13/22 11:00,21.31,68.21,0.411,0.559,0.518,0.576,37.6
1/13/22 11:30,21.84,69.44,0.239,0.246,0.231,0.266,25.61
1/13/22 12:00,21.62,66.17,0.266,0.31,0.294,0.335,24.85
1/13/22 12:30,21.47,66.37,0.172,0.178,0.166,0.196,23.53
1/13/22 13:00,21.48,67.19,0.238,0.232,0.222,0.256,22.02
1/13/22 13:30,21.3,69.58,0.184,0.18,0.167,0.198,20.86
1/13/22 14:00,20.51,76.14,0.053,0.041,0.005,0.048,14.99
1/13/22 14:30,19.52,81.4,0.326,0.437,0.42,0.477,19.46
1/13/22 15:00,19.4,80.9,0.109,0.105,0.078,0.112,18.61
1/13/22 15:30,19,81.6,0.088,0.085,0.064,0.096,14.69
1/13/22 16:00,18.49,80.2,0.076,0.072,0.041,0.077,14.04
1/13/22 16:30,17.95,78.06,0.029,0.027,0.002,0.025,12.73
1/13/22 17:00,17.44,75.89,0.004,0.003,0.002,0.001,11.84
1/13/22 17:30,16.91,75.83,0,0,0.002,0,10.81
1/13/22 18:00,16.45,71.13,0,0,0.002,0,10.44
1/13/22 18:30,16.13,68.67,0,0,0.002,0,10.81
1/13/22 19:00,15.86,68.6,0,0,0.002,0,10.57
1/13/22 19:30,15.58,65.6,0,0,0.002,0,10.31
1/13/22 20:00,15.37,68.53,0,0,0.002,0,9.58
1/13/22 20:30,15.17,68.53,0,0,0.002,0,9.28
1/13/22 21:00,15.02,76.93,0,0,0.002,0,8.78
1/13/22 21:30,14.71,74.47,0,0,0.002,0,8.49
1/13/22 22:00,14.42,74.88,0,0,0.001,0,7.855
1/13/22 22:30,14.22,72.63,0,0,0.002,0,8.85
1/13/22 23:00,14.25,70.82,0,0,0.002,0,9.37
1/13/22 23:30,14.38,70.34,0,0,0.002,0,9.48
1/14/22 0:00,14.5,70.51,0,0,0.002,0,9.47
1/14/22 0:30,14.59,70.58,0,0,0.002,0,9.45
1/14/22 1:00,14.62,71.13,0,0,0.002,0,9.44
1/14/22 1:30,14.67,69.56,0,0,0.002,0,9.59
1/14/22 2:00,14.77,70.17,0,0,0.002,0,9.5
1/14/22 2:30,14.84,62.22,0,0,0.002,0,8.94
1/14/22 3:00,14.68,64.57,0,0,0.002,0,7.09
1/14/22 3:30,14.18,69.18,0,0,0.002,0,4.861
1/14/22 4:00,13.49,71.14,0,0,0.002,0,4.224
1/14/22 4:30,12.86,73.19,0,0,0.002,0,4.102
1/14/22 5:00,12.3,79.06,0,0,0.002,0,3.461
1/14/22 5:30,11.76,71.21,0,0,0.002,0,3.861
1/14/22 6:00,11.62,71.07,0,0,0.002,0,3.825
1/14/22 6:30,11.48,76.2,0,0,0.002,0,3.17
1/14/22 7:00,11.09,77.41,0.001,0.001,0.002,0.001,2.921
1/14/22 7:30,10.81,76.63,0.025,0.031,0.006,0.03,3.649
1/14/22 8:00,10.93,71.91,0.144,0.208,0.2,0.233,8.55
1/14/22 8:30,12.05,52.91,0.239,0.345,0.343,0.385,16.77
1/14/22 9:00,14.25,48.29,0.326,0.466,0.464,0.514,24.82
1/14/22 9:30,16.66,41.77,0.407,0.571,0.563,0.622,30.52
1/14/22 10:00,18.54,43.6,0.433,0.602,0.586,0.647,33.65
1/14/22 10:30,19.83,41.04,0.501,0.655,0.629,0.697,33.3
1/14/22 11:00,20.84,39.43,0.588,0.808,0.762,0.84,38.11
1/14/22 11:30,21.67,38.57,0.603,0.841,0.78,0.862,40.29
1/14/22 12:00,22.48,36.29,0.613,0.862,0.792,0.874,41.88
1/14/22 12:30,23.16,37.86,0.604,0.863,0.783,0.868,42.63
1/14/22 13:00,23.79,37.24,0.581,0.843,0.774,0.852,39.97
1/14/22 13:30,23.79,35.33,0.538,0.797,0.73,0.805,40.93
1/14/22 14:00,23.88,37.03,0.477,0.725,0.668,0.737,38.27
1/14/22 14:30,23.8,34.99,0.415,0.652,0.607,0.669,35.02
1/14/22 15:00,23.52,32.54,0.349,0.574,0.533,0.591,31.34
1/14/22 15:30,22.94,43.25,0.112,0.136,0.104,0.142,22.91
1/14/22 16:00,21.61,43.32,0.045,0.04,0.002,0.041,15.19
1/14/22 16:30,20.16,47.48,0.027,0.022,0.002,0.021,13.45
1/14/22 17:00,18.98,46.6,0.005,0.003,0.001,0.001,12.23
1/14/22 17:30,18.08,48.04,0,0,0.001,0,11.35
1/14/22 18:00,17.37,57.6,0,0,0.001,0,9.66
1/14/22 18:30,16.46,64.71,0,0,0.002,0,7.008
1/14/22 19:00,15.3,69.22,0,0,0.002,0,4.958
1/14/22 19:30,14.18,73.99,0,0,0.002,0,4.471
1/14/22 20:00,13.35,76.12,0,0,0.002,0,4.969
1/14/22 20:30,12.87,76.87,0,0,0.002,0,5.809
1/14/22 21:00,12.67,78.68,0,0,0.002,0,5.534
1/14/22 21:30,12.55,80,0,0,0.002,0,4.691
1/14/22 22:00,12.22,82.3,0,0,0.002,0,3.387
1/14/22 22:30,11.65,83.6,0,0,0.002,0,2.964
1/14/22 23:00,11.07,84.7,0,0,0.002,0,2.829
1/14/22 23:30,10.6,83.7,0,0,0.002,0,2.983
1/15/22 0:00,10.44,82.2,0,0,0.002,0,2.908
1/15/22 0:30,10.28,83.2,0,0,0.002,0,2.167
1/15/22 1:00,10.05,84.1,0,0,0.002,0,1.734
1/15/22 1:30,9.82,84.7,0,0,0.002,0,1.417
1/15/22 2:00,9.48,85.5,0,0,0.002,0,1.063
1/15/22 2:30,9.08,86.4,0,0,0.002,0,0.532
1/15/22 3:00,8.72,86.7,0,0,0.002,0,0.263
1/15/22 3:30,8.41,87.6,0,0,0.002,0,-0.042
1/15/22 4:00,8.2,88,0,0,0.002,0,0.668
1/15/22 4:30,8.18,87.3,0,0,0.002,0,0.834
1/15/22 5:00,8.21,87.9,0,0,0.002,0,0.371
1/15/22 5:30,8.14,88.2,0,0,0.002,0,0.645
1/15/22 6:00,8.12,88,0,0,0.002,0,0.2
1/15/22 6:30,7.981,88.5,0,0,0.002,0,-0.287
1/15/22 7:00,7.792,88.8,0.001,0.001,0.002,0.001,-0.421
1/15/22 7:30,7.754,89.3,0.02,0.03,0.007,0.027,0.954
1/15/22 8:00,8.19,89.2,0.122,0.241,0.231,0.266,7.183
1/15/22 8:30,9.51,82.3,0.266,0.375,0.372,0.416,13.63
1/15/22 9:00,11.8,61.04,0.365,0.493,0.49,0.542,20.96
1/15/22 9:30,14.66,51.81,0.394,0.596,0.585,0.645,28.65
1/15/22 10:00,17.55,46.4,0.479,0.684,0.658,0.726,34.38
1/15/22 10:30,19.9,46.43,0.548,0.76,0.722,0.796,34.35
1/15/22 11:00,21.38,50.1,0.54,0.734,0.686,0.758,33.41
1/15/22 11:30,22.3,48.98,0.523,0.719,0.663,0.734,34.37
1/15/22 12:00,22.53,55.66,0.198,0.203,0.185,0.218,21.36
1/15/22 12:30,21.66,45.23,0.503,0.629,0.595,0.66,25.3
1/15/22 13:00,21.49,46.66,0.206,0.236,0.222,0.255,20.68
1/15/22 13:30,20.86,40.45,0.348,0.426,0.404,0.452,20.27
1/15/22 14:00,20.93,40.86,0.397,0.517,0.491,0.546,26.35
1/15/22 14:30,21.36,43.38,0.184,0.189,0.172,0.202,20.47
1/15/22 15:00,20.97,42.57,0.22,0.274,0.258,0.295,19.34
1/15/22 15:30,20.92,42.53,0.265,0.398,0.366,0.409,23.9
1/15/22 16:00,20.75,46.19,0.068,0.074,0.038,0.074,15.8
1/15/22 16:30,19.94,48.27,0.054,0.108,0.002,0.037,15.42
1/15/22 17:00,19.23,48.79,0.019,0.042,0.002,0.016,13.75
1/15/22 17:30,18.51,55.31,0,0,0.002,0,11.29
1/15/22 18:00,17.81,56.91,0,0,0.002,0,10.72
1/15/22 18:30,17.16,56.92,0,0,0.002,0,10.09
1/15/22 19:00,16.64,68.12,0,0,0.002,0,10.35
1/15/22 19:30,15.91,77.47,0,0,0.001,0,8.35
1/15/22 20:00,14.76,80.5,0,0,0.002,0,7.413
1/15/22 20:30,13.85,80.7,0,0,0.002,0,7.114
1/15/22 21:00,13.24,73.05,0,0,0.002,0,6.773
1/15/22 21:30,12.85,64.45,0,0.001,0.002,0,6.832
1/15/22 22:00,12.81,59.81,0,0.001,0.002,0,8.01
1/15/22 22:30,13.03,60.22,0,0,0.002,0,7.359
1/15/22 23:00,13.05,55.71,0,0,0.002,0,6.763
1/15/22 23:30,13,49.05,0,0,0.002,0,6.84
1/16/22 0:00,12.99,50.66,0,0,0.002,0,6.139
1/16/22 0:30,12.8,51.75,0,0,0.002,0,5.382
1/16/22 1:00,12.57,52.57,0,0,0.002,0,5.046
1/16/22 1:30,12.32,49.7,0,0,0.002,0,4.886
1/16/22 2:00,12.27,46.77,0,0,0.002,0,6.62
1/16/22 2:30,12.39,45.44,0,0,0.001,0,7.207
1/16/22 3:00,12.48,46.15,0,0,0.001,0,6.764
1/16/22 3:30,12.49,45.54,0,0,0.002,0,6.753
1/16/22 4:00,12.49,46.36,0,0,0.001,0,6.566
1/16/22 4:30,12.46,48.85,0,0,0.001,0,6.075
1/16/22 5:00,12.25,49.02,0,0,0.002,0,4.255
1/16/22 5:30,11.8,47.72,0,0,0.002,0,3.81
1/16/22 6:00,11.46,44.79,0,0,0.001,0,4.892
1/16/22 6:30,11.4,48.68,0,0,0.001,0,5.272
1/16/22 7:00,11.38,48.48,0.001,0.001,0.002,0,5.062
1/16/22 7:30,11.38,49.61,0.022,0.022,0.002,0.018,5.827
1/16/22 8:00,11.46,49.09,0.095,0.124,0.099,0.135,7.019
1/16/22 8:30,11.96,41.92,0.277,0.381,0.382,0.426,15.7
1/16/22 9:00,13.5,36.39,0.41,0.522,0.522,0.576,23.28
1/16/22 9:30,14.7,35.77,0.299,0.359,0.363,0.406,16.85
1/16/22 10:00,14.92,31.88,0.47,0.634,0.63,0.696,22.89
1/16/22 10:30,15.62,30.78,0.585,0.746,0.726,0.802,26.47
1/16/22 11:00,16.41,29.42,0.406,0.507,0.492,0.549,24.01
1/16/22 11:30,16.9,33.75,0.629,0.878,0.829,0.916,32.58
1/16/22 12:00,17.86,29.27,0.516,0.721,0.673,0.744,33.79
1/16/22 12:30,18.62,32.34,0.519,0.681,0.637,0.705,32.67
1/16/22 13:00,18.7,27.7,0.515,0.73,0.692,0.765,27.66
1/16/22 13:30,18.82,31.59,0.575,0.849,0.791,0.873,32.83
1/16/22 14:00,18.95,29.82,0.521,0.79,0.745,0.819,31.04
1/16/22 14:30,18.74,29.27,0.451,0.71,0.674,0.742,28.38
1/16/22 15:00,18.32,27.02,0.371,0.614,0.583,0.643,26.18
1/16/22 15:30,17.8,28.52,0.283,0.502,0.472,0.523,22.95
1/16/22 16:00,17.22,31.67,0.185,0.362,0.28,0.318,18.83
1/16/22 16:30,16.31,30.92,0.089,0.22,0.027,0.058,14.21
1/16/22 17:00,15.09,37.95,0.015,0.045,0.002,0.011,7.829
1/16/22 17:30,13.62,39.19,0,0,0.002,0,3.13
1/16/22 18:00,12.25,47.65,0,0,0.002,0,1.542
1/16/22 18:30,11.11,44.8,0,0,0.002,0,0.835
1/16/22 19:00,10.37,43.98,0,0,0.002,0,1.556
1/16/22 19:30,10.08,45.55,0,0,0.002,0,1.782
1/16/22 20:00,10.02,44.56,0,0,0.002,0,2.345
1/16/22 20:30,10.14,45.96,0,0,0.002,0,2.58
1/16/22 21:00,10.22,45.48,0,0,0.002,0,2.497
1/16/22 21:30,10.31,49.58,0,0,0.002,0,2.224
1/16/22 22:00,10.25,51.56,0,0,0.002,0,1.726
1/16/22 22:30,10.12,55.46,0,0,0.002,0,1.437
1/16/22 23:00,9.98,57.09,0,0,0.002,0,1.954
1/16/22 23:30,9.93,58.9,0,0,0.002,0,2.636
1/17/22 0:00,9.82,62.42,0,0,0.002,0,1.302
1/17/22 0:30,9.49,67.34,0,0,0.002,0,0.021
1/17/22 1:00,9.08,68.44,0,0,0.002,0,0.787
1/17/22 1:30,8.76,64.28,0,0,0.002,0,1.35
1/17/22 2:00,8.59,67.9,0,0,0.002,0,0.624
1/17/22 2:30,8.31,71.52,0,0,0.002,0,-0.761
1/17/22 3:00,7.824,74.81,0,0,0.003,0,-1.569
1/17/22 3:30,7.227,77.75,0,0,0.003,0,-2.139
1/17/22 4:00,6.625,75.35,0,0,0.003,0,-1.92
1/17/22 4:30,6.251,76.28,0,0,0.002,0,-1.624
1/17/22 5:00,6.045,77.68,0,0,0.003,0,-1.877
1/17/22 5:30,5.773,79.32,0,0,0.003,0,-2.446
1/17/22 6:00,5.54,78.64,0,0,0.002,0,-2.397
1/17/22 6:30,5.386,78.3,0,0,0.003,0,-2.548
1/17/22 7:00,5.273,78.71,0.001,0.001,0.002,0.001,-2.728
1/17/22 7:30,5.142,77.48,0.019,0.021,0.003,0.018,-2.074
1/17/22 8:00,5.345,68.39,0.155,0.215,0.207,0.241,2.61
1/17/22 8:30,6.649,53.43,0.27,0.37,0.378,0.423,11.16
1/17/22 9:00,9.06,43.03,0.35,0.497,0.502,0.555,20.59
1/17/22 9:30,12.01,33.39,0.432,0.604,0.599,0.659,26.74
1/17/22 10:00,14.83,28.12,0.503,0.693,0.671,0.74,34.16
1/17/22 10:30,17.24,28.8,0.563,0.773,0.735,0.81,37.05
1/17/22 11:00,18.92,32.55,0.604,0.829,0.777,0.856,39.29
1/17/22 11:30,20.04,27.77,0.628,0.87,0.801,0.885,40.38
1/17/22 12:00,20.91,26.67,0.508,0.701,0.649,0.719,36.47
1/17/22 12:30,21.04,27.08,0.631,0.888,0.816,0.901,38.06
1/17/22 13:00,21.46,26.74,0.608,0.869,0.792,0.876,39.19
1/17/22 13:30,21.89,30.49,0.569,0.834,0.767,0.846,36.08
1/17/22 14:00,21.92,29.06,0.514,0.773,0.714,0.788,35.7
1/17/22 14:30,21.79,25.17,0.447,0.698,0.65,0.717,33.47
1/17/22 15:00,21.44,26.74,0.368,0.606,0.566,0.625,28.39
1/17/22 15:30,20.67,28.18,0.277,0.488,0.453,0.503,23.15
1/17/22 16:00,19.66,31.93,0.183,0.356,0.278,0.317,20.03
1/17/22 16:30,18.6,35.28,0.088,0.213,0.034,0.064,15.63
1/17/22 17:00,17.27,40.4,0.016,0.045,0.002,0.01,9.82
1/17/22 17:30,15.79,53.17,0.001,0,0.001,0,5.313
1/17/22 18:00,14.17,62.33,0,0,0.002,0,2.992
1/17/22 18:30,12.69,68.14,0,0,0.002,0,1.984
1/17/22 19:00,11.44,71.83,0,0,0.002,0,1.084
